amount,hour,weekday,velocity,merchant_freq,distance,price_z,fraud
25.58,19,5,1,0.25855039035953953,30.906652436132347,-0.3501781199339754,0
0.82,23,1,7,0.2709775805139838,7.696203814555616,0.8534401280014494,0
5.21,9,2,10,0.6833851334300257,16.79889481189079,-1.467471968417955,0
63.1,10,5,5,0.7317436236538815,24.00586879999951,-1.2599237202192104,0
47.18,22,4,5,0.31432089609430325,13.199826209843827,-1.1233771004933735,0
1.91,21,6,6,0.15606781143792325,36.57299477214464,-1.6447947283519941,0
9.95,6,0,5,0.8327854201272573,119.11847250428984,1.2207009325391085,0
29.54,4,2,4,0.8016451686862134,98.11369965838199,0.13622339359052887,0
4.27,13,4,8,0.27642275940905814,28.141905134504768,-1.8198938073051654,0
45.94,14,0,9,0.12337391799159403,73.19621051196121,-0.6732047504733476,0
2.44,9,0,3,0.47229895343738737,125.85135337002075,0.5590260411701249,0
106.4,3,4,7,0.659488914915182,53.2474379530234,1.4055308365085575,0
7.79,20,4,6,0.9843874361133428,56.858883662208925,1.0774685898192204,0
6.3,14,4,1,0.4443006666898458,117.28481434926924,-0.025250613966527145,0
10.12,23,6,8,0.758902088332111,57.94946808504939,1.1192933179871354,0
28.52,2,0,10,0.0013147122516233845,20.10659537196488,-2.6354795110377163,0
8.78,21,3,3,0.4625356246800114,15.1012401591964,-1.748145043764324,0
0.18,17,2,1,0.9312677051571882,48.48829494907531,-1.521197216270554,0
6.08,9,5,5,0.12723606776945973,124.87234586877017,-1.1619253705117965,0
33.39,18,2,6,0.23727993536513015,47.07347354234261,0.9611611807404293,0
4.41,23,5,8,0.06889806415132405,9.363879716620644,0.9024007262582585,0
25.7,2,1,6,0.6334829026581973,7.959718937254511,1.1624820468215358,1
72.55,20,1,10,0.9538896091110668,3.41982679454674,-0.9714090404905316,1
119.84,15,3,5,0.8542763206057514,41.265426130263684,-0.6544897185508968,0
40.54,3,4,6,0.07897703204827156,48.58891142917602,-0.9325676800301104,0
47.93,12,4,4,0.8271932491181927,1.8205216681387988,0.16843802544467001,0
52.92,19,2,5,0.14442710451553675,3.1454997026690705,-0.7742221331125704,0
91.68,19,2,10,0.10065170527069534,3.9960346425682545,1.9034623345213544,0
5.12,13,3,3,0.45193505787021127,3.2829958103073054,1.127152304943465,0
83.3,12,0,9,0.3211615977565483,38.78347604729285,0.020522622028062168,1
40.33,11,3,8,0.39308234911739115,38.86601809297123,0.6780781941799625,0
77.08,6,3,5,0.4845676218862641,26.9207975935158,0.8689788813129309,0
12.89,0,4,9,0.5882015568741923,115.33877440599593,1.0062294749337317,1
35.18,4,5,9,0.7834713113270968,11.145432476126942,-0.2147539212512629,1
15.41,3,4,8,0.13457613432932036,97.92487882953118,0.02642410905461067,0
55.77,17,0,2,0.2197169056428444,133.85587303508711,1.5481211083858095,0
105.53,8,6,6,0.39601841096509716,9.578041511245324,-0.5168473261326083,1
3.06,19,6,3,0.7734676918342482,36.01953799263813,0.3487006949602777,0
70.21,5,0,10,0.2757441250759759,139.67119411662836,0.6618828715472171,1
26.43,19,3,4,0.7716995208399388,22.295466747038745,-0.28168166655796223,0
182.56,10,5,2,0.6476116742619963,57.73583467729868,1.2248456756071633,0
5.1,1,5,10,0.9552140115994081,61.87745162905736,0.6041367881880125,0
0.08,16,0,4,0.6368497438287009,68.10165946869199,0.19829475914393485,0
0.46,7,0,7,0.33672932021823565,4.130530721635303,0.7868879202636447,0
201.57,12,0,4,0.930106203569002,68.60090814638633,1.0602979079754604,0
16.17,15,0,4,0.5404478153949683,106.80924575861638,-1.1990642859859242,0
20.7,2,5,6,0.2786136553786859,1.3847752442491448,1.7432482173672708,0
5.0,21,2,10,0.2841806679164013,56.29144412945645,-1.5142989642267939,1
31.49,2,5,6,0.4024669728281557,22.9839316605583,0.9093580423870026,0
15.82,15,3,6,0.8413447734454153,3.5402390009469897,0.5456622670109436,0
75.98,17,3,2,0.6198433684095394,10.788497867578439,0.8227963265974471,0
104.26,18,6,5,0.19796652007403326,83.97922504853491,0.5245338406686771,0
19.49,10,2,2,0.09289901053430538,23.689350642530712,-2.328763920493686,0
175.72,10,5,4,0.4131859240997834,65.94676113121639,-0.3079368077565573,0
40.43,22,1,10,0.19424441907847156,84.10498999924755,-0.8667435830775682,0
7.7,2,3,4,0.47884145287236757,144.0337896110148,-0.26642364693740705,0
14.7,18,0,5,0.4800572701283551,112.76585072078126,0.26376548042874215,0
118.78,4,0,5,0.5201447214169955,66.69715025321912,1.1683151200508417,1
0.33,17,5,10,0.3400169405311676,42.71121406458036,0.16539063031506132,0
32.89,2,4,4,0.7405441833606036,26.206533866316953,0.9466657543712067,1
15.91,16,2,8,0.321124691136472,91.69776661207176,-1.5222958176942152,0
28.79,21,6,9,0.033026657880946164,40.992891621174365,0.15026801310197077,0
11.94,10,1,1,0.7489046570629165,26.77378765326619,0.7624249019465111,0
22.6,17,1,10,0.7256183919069362,34.13711495496556,-0.6476013562561348,0
5.82,3,6,4,0.5408403229402161,78.19689062113636,-1.2356514589924736,0
52.46,10,6,5,0.9472845259119911,11.05398739653316,-0.28516265840819965,0
196.09,16,5,9,0.21521290717622732,34.64805619628356,1.3732944275435368,0
3.6,6,2,8,0.6913673971089158,71.76767329004326,-1.1124518834022357,0
5.08,7,6,4,0.6039860911477455,35.88546769276353,-0.31584411040155597,0
95.92,7,2,5,0.9641085283305797,51.101073659115464,0.4128221054424875,0
60.67,21,6,10,0.8775908473311639,99.04235702684507,1.2254388007161185,0
4.86,22,3,7,0.13342635624665633,41.22104616870319,1.3825124271638116,0
56.81,20,1,4,0.3678530379429118,36.65490772500015,-1.1393718495556677,0
22.02,4,4,7,0.1512725567899077,41.762816617354204,0.7318338243407904,0
9.3,9,0,5,0.3653780308825668,4.186337081025329,-0.4367527019228806,0
4.11,13,1,3,0.031085150966757347,68.07286137486577,-1.5183852287680424,0
5.03,20,0,8,0.10639353196663903,49.77227920353181,1.2717978492783473,1
17.68,4,6,6,0.5035906353539776,10.39788811859206,0.5740426259349553,1
15.25,4,6,9,0.7687501182445302,18.294218389640633,-0.15027016235492432,0
8.82,15,1,8,0.9549942004656575,62.27873222608515,-0.0108553432593556,0
45.95,18,1,5,0.2632093521513702,72.71890287894956,0.5089255488227554,0
1.57,20,0,9,0.11849518034456563,56.43983609830241,0.6177498620833473,0
32.81,3,2,10,0.4712146277169674,17.265986780778505,0.11290319302314318,1
7.79,19,0,6,0.6946693909679958,58.109937079944345,0.5015911922177454,0
86.44,18,0,10,0.28923188572360936,18.371967307450387,0.6026039581712066,1
45.89,8,0,3,0.5983529274353037,13.427546722162194,1.0704889083902167,0
67.35,18,1,6,0.9385023498242493,19.72634803492069,-0.5016611441344345,0
18.65,1,1,2,0.9737064602031418,41.57814765844091,0.24538691347230282,0
14.69,20,0,1,0.9869046299812267,33.62761552535625,-0.8811262557046246,0
81.05,16,4,9,0.3403132528517159,54.449082012625695,-0.1464781829041469,0
78.64,22,5,7,0.05097284332068153,21.899689863036773,-0.5051615110302446,0
23.05,1,5,4,0.2627365645956804,52.01392754090351,-0.013903496355905386,0
72.96,6,6,7,0.8858679668100772,86.80285075557288,0.593602604070624,0
5.49,19,2,3,0.9297880068478538,32.190346085824885,1.0145822351339762,0
60.97,10,2,4,0.6940518469243103,24.714660140011855,1.265682484898059,0
43.12,1,2,3,0.8088862092981864,78.14482068743993,-1.0035603120293006,0
1.63,7,0,9,0.35198185280293826,4.537483936797017,0.43051004308901303,0
14.44,22,6,3,0.9199818518170907,26.620772693096768,-2.0743472496810287,0
20.29,19,3,5,0.11664997867514015,17.87206382216374,0.0442686490139717,0
44.2,15,3,5,0.5395735326680247,103.65321797231607,0.3863074193474723,0
9.89,14,4,7,0.19249066498211387,28.97728067545576,-1.22410879351643,0
57.25,21,2,2,0.8943179280970366,41.45056329757413,0.8272065242952501,0
20.47,4,2,2,0.24285676685008206,10.439718559163225,2.2373073557675225,0
0.04,18,6,5,0.5966132815519689,23.205071056133377,-0.135554424978002,0
46.83,11,0,3,0.10252412944876621,73.06550823905897,-0.103060078335106,0
41.93,19,2,4,0.6700636548257235,96.62975186968538,-0.07130137600064326,0
104.04,23,5,9,0.628758627872285,61.89358186166095,-0.47172088037453547,0
20.92,18,6,9,0.4935551624178969,96.03497903022539,0.6242988613158252,1
68.44,5,6,2,0.2515500367988758,30.51564666228822,1.7845604547155374,0
73.32,9,2,2,0.5080420030846778,1.9906339640232744,0.07391290878273095,0
16.7,22,6,9,0.4784616581902632,81.33867576044675,0.1936616192816843,0
14.15,2,2,4,0.5309939842080522,64.3801010759033,-0.7487825295571154,0
6.79,14,4,3,0.27942635809492533,21.17531219483257,0.040479547165075895,0
1.43,13,4,4,0.3117516344379254,146.3047609180855,0.672367467258835,0
16.01,22,5,5,0.2828044692290713,70.12196740286697,-1.557357060116601,1
6.83,13,0,3,0.8116097324524436,34.06781971652726,0.06054928452094248,1
4.75,13,5,5,0.5718496934625737,73.56771608609537,-1.9349090031241554,0
8.54,5,4,1,0.373071139746167,107.09675136680684,-0.3214566282392467,0
43.82,13,5,6,0.3692828800474609,35.23348427974525,0.0679119833728193,0
0.32,21,6,3,0.9983265609420023,89.5636212313713,0.21288555077968194,0
22.99,20,0,7,0.3960549242584148,13.989897622212538,-1.5306101359749795,0
91.98,17,3,4,0.08931679387714875,77.48099499998705,-0.49977232595288,0
30.16,1,5,9,0.8284439333385301,1.1182567115449338,-0.0471652049933948,0
45.44,9,1,1,0.368348076505456,51.58989492814584,-0.5571591912282503,0
22.76,16,6,2,0.3921510692938732,67.62691588555946,-1.3011684418017628,0
24.85,4,5,10,0.4534096614980987,89.90841706147992,-0.9021052512267762,0
51.95,1,3,1,0.39268522156017427,37.35220721676153,-0.37442007568206187,0
63.65,1,0,7,0.8871332093787219,87.37413518848675,2.4309469422191867,0
5.22,1,5,9,0.26077970446759846,43.2699595112334,-1.9526231500679607,0
112.5,20,3,4,0.6117452283924097,49.81906748008055,0.5307791720804353,0
49.21,10,4,4,0.7169515101126193,43.08208253172087,-0.2773247692358444,0
31.56,6,2,7,0.07448969990800103,22.25328535071879,-0.2084363947998225,1
2.99,21,0,4,0.3353805913308169,16.024808274216618,0.398952689681714,0
30.91,2,0,4,0.9372377751627822,20.03556481597812,-1.0628966989090545,0
5.4,1,4,2,0.46199310228044754,73.79419202781015,-0.2657036179763561,0
65.09,15,2,9,0.5121246513366539,27.281358708383777,0.695301037830187,1
32.2,22,1,6,0.8567898421924133,35.14662356536847,-0.11554113880300657,0
85.74,16,2,5,0.5432693006222514,119.29735397420362,0.6459860971010525,0
125.2,4,4,3,0.7321599211748924,2.269352863686308,-0.44164649732154493,0
20.84,18,4,5,0.3184722542659255,81.8774004347296,-0.8356840203152754,0
0.71,13,3,6,0.16541919967593555,11.753244036165942,0.4165609523613145,0
2.85,13,4,2,0.7138890973798935,38.18280063807754,-2.0097964912642388,0
4.51,22,3,5,0.24733119802950354,10.74707392494932,0.9599934783281827,0
50.51,0,3,4,0.9594874512141216,1.442148076020743,1.2175920575295351,0
65.52,16,1,6,0.1357029921369438,60.73367270979823,-2.5336812803114035,0
124.83,10,4,7,0.20549947615487352,98.44101869651821,0.0682903827154867,0
21.86,19,2,5,0.5052144770114463,55.958817969063446,0.11057658222890579,0
34.95,21,5,6,0.9615835887465232,7.163605762076159,-1.2024541579731285,0
48.9,12,6,7,0.8859925830159163,68.48087793783085,0.35656348121945985,0
9.74,20,4,10,0.11691368489359522,33.56527465900154,1.6047913747195641,0
18.88,15,2,8,0.6421334471679772,72.31357027688114,-1.752955259845927,0
60.14,5,3,4,0.9231338566427575,55.46226384033073,0.8032582840233757,0
98.72,13,6,7,0.31172101861653434,34.38161094587387,-0.31122243852095083,1
3.52,0,0,7,0.13299553958753274,121.96462460770296,-0.12620815191257642,0
25.06,11,0,3,0.2646574374794587,100.23486326849822,-1.0089103697612742,0
3.23,18,1,1,0.16699537920321184,11.161977359807466,2.213031395749416,0
98.31,7,4,4,0.25539436149649064,72.0178872307046,-0.4578014670794199,0
25.48,5,6,10,0.1756561466602694,30.389395413267465,1.0524313779602357,0
118.12,8,3,10,0.6297939576181375,146.36161325093465,-0.6990356641748099,1
58.68,0,2,8,0.9073304661583294,14.463634138872221,-0.6045184701744944,1
8.86,23,2,10,0.8504892184279662,20.69972495382661,-0.6027062568897328,0
106.45,17,3,8,0.48495080459328,27.04891773384727,-1.2282372558109766,0
28.08,20,0,8,0.3902072066755433,6.809606225135937,-1.5903140090348813,0
8.05,2,2,6,0.44957088172319704,2.0688674861770266,-0.07067037737319994,0
1.07,11,6,2,0.04224191388234355,35.12654924962979,0.10064095435392384,0
226.77,19,6,6,0.6051981728883585,18.260306909976244,-0.48301849668797703,0
7.17,18,6,4,0.8055096092348677,17.949924458317376,0.9677576182824082,0
38.41,20,4,10,0.12132936763789104,38.945713585412,0.07822161694977267,1
73.31,4,0,9,0.5297769264943352,27.7146827319239,-0.7830539435576374,0
99.2,5,2,9,0.9830255764908823,5.034124564256128,-0.47011131474710205,0
2.7,17,1,5,0.7794115425313413,52.510466482087345,1.672464111487932,0
110.48,6,2,8,0.7595721096549668,2.9041165899936274,1.2966542497473301,0
11.85,11,2,3,0.4587802540421887,37.90539968837985,0.658196685015231,0
36.45,0,1,3,0.9591392427160609,9.700536570199539,-1.7761995613795944,0
29.58,15,1,10,0.5079854757969788,4.175256704219812,0.33206921034650055,1
118.44,21,1,1,0.5132284383379642,55.30045941460277,1.1019717611572695,0
23.44,4,1,3,0.38034199750100617,27.698395669682277,0.660444852339387,0
73.44,16,2,6,0.29704478600209894,74.78629831018122,0.7466896114536029,1
24.22,17,6,8,0.9212348771721321,16.445551341844528,0.7462901268031567,0
31.64,21,5,2,0.6506903292613728,54.64402665577309,0.4950595701220566,0
28.74,17,5,5,0.7190263522873835,6.165767949269657,-0.8559959344761443,0
40.72,12,2,4,0.16272923088704583,122.50326133673533,-0.7988898428917137,0
171.96,23,5,7,0.6943949029776267,27.136304124901912,0.6390714594918779,0
31.13,3,3,10,0.5172582756025216,1.179816372556342,1.4698128513557618,0
4.83,4,3,1,0.19273051811036768,19.316144197165528,-1.4088747258316041,0
59.75,9,5,4,0.4216270841716069,75.95469772905112,0.32785928118075797,0
34.13,13,5,2,0.2296191507771771,12.347976464450753,0.9462555146837827,0
23.9,16,2,5,0.3063571325340393,64.83278567147772,1.1327009324673607,0
18.89,1,2,1,0.5264778194759423,11.610031533360715,-0.16700202214598053,0
32.97,7,1,4,0.7977830560757576,49.69920030040515,-0.7127794992531745,0
16.16,4,1,3,0.08769466027042916,68.60250753929746,-0.5155286929686773,0
16.81,16,1,4,0.759928029660517,48.9728999321207,0.3155982748024838,0
66.75,12,5,5,0.04132805300097642,109.63142792773547,1.028695444519368,0
42.39,21,0,8,0.2872815987020181,67.55725812446047,-0.07981605869335417,0
170.09,19,4,8,0.26778462627333777,51.666598274469976,-0.8757821638869574,1
39.81,2,4,8,0.6243397738155483,5.366302312974838,0.7454218026527241,0
1.21,23,6,4,0.9009175090347611,19.986614068649295,-2.0221448914987756,1
1.88,2,4,1,0.24351459222191474,29.68969618400024,0.8573003126312345,0
25.28,20,5,4,0.633236830956534,22.559276423057284,0.23691686511155602,0
23.64,16,6,2,0.17990011579845722,1.197801365470852,1.1239094574524326,0
20.21,11,0,10,0.9497443645597518,39.52705700651906,0.5535553008589071,0
81.97,8,3,3,0.32803664784571385,6.3477184933500155,0.8086451974644733,0
7.36,21,5,10,0.5395180088714939,81.20080393213071,-0.8675503612418298,0
17.79,17,1,1,0.6217040366086317,23.460079662957153,-0.46174650424868335,0
16.98,7,3,5,0.7844238268861878,30.708979758880467,-1.2462286809963081,0
21.44,4,4,6,0.9675730635475029,32.126052723836835,0.5066413577985982,1
41.84,13,0,5,0.8801802231948412,21.295707820159024,0.8551336874052066,0
19.31,1,2,9,0.7119281459754904,45.04739941015595,-0.4855559963313681,0
62.58,10,4,4,0.32060786571665767,49.69089427735255,0.1792723157978949,0
5.44,13,0,1,0.9679923344574336,16.683581223457942,-0.041512873766422806,0
5.04,20,4,3,0.8137042200801282,7.697197356896211,0.176722851808929,0
92.43,22,5,1,0.6564386133849106,11.691978116035635,1.3225894347496596,0
50.05,23,5,7,0.025152180975057004,4.730112811405906,-1.3692010450048657,1
11.54,8,5,8,0.04485418280136344,21.112624272512214,0.25880858469090035,0
6.37,6,6,8,0.812274485724677,39.144769233202794,-0.710189131815557,0
18.33,6,6,5,0.7326303742043855,63.244830715102786,-0.20579150161753013,0
9.71,9,4,6,0.6784799414272439,6.40517662832071,0.5044620551652826,0
95.02,10,5,7,0.44697022374236883,5.534447008127959,0.7919022868703373,0
45.12,0,3,4,0.43788447556129073,28.38864156313581,0.97893738565158,0
86.68,21,5,3,0.19781415250593637,21.54554398571908,-1.0589299445932423,0
81.59,2,6,1,0.12980539513414058,8.382609416772183,1.1916287401374528,0
26.06,12,6,4,0.29296090908607253,33.39882023574152,0.0012914915167163853,0
11.41,1,0,2,0.48024336259845724,45.641591855448056,-0.32649818816662096,0
43.51,18,4,10,0.9700825848828569,20.083919624089553,0.5379965380050965,0
29.05,16,6,3,0.22479407983524136,4.977155754277533,-1.6127896119256442,0
53.84,19,3,4,0.2407652739422338,30.45546513848555,-0.3464636427724793,0
23.89,15,6,4,0.8411308423583088,28.618898737816437,-0.12129192137025514,0
19.94,4,5,9,0.35718320630289413,12.517146697642609,-0.35033880236189174,0
37.65,22,2,9,0.17842136627109284,48.43051973247789,0.5315869036381745,0
4.89,16,5,2,0.8555331520701221,97.37546372298972,0.6330983082219567,0
201.7,19,0,2,0.6728168715779027,91.01474621834127,-1.2954637073372581,0
10.78,12,2,10,0.21731947846362698,32.03152665146595,0.41241949417262663,0
9.22,3,2,4,0.191617700991912,36.98350073244493,1.620648510856831,0
21.06,20,0,10,0.7245692956974428,38.99825510106419,0.1300729282041941,1
3.31,23,3,2,0.9088490161279011,66.47802567080177,1.3742988411839023,0
52.26,8,5,8,0.4937181550239452,57.33327055463559,-1.0519249068216754,0
5.78,19,1,7,0.8429995912961388,72.88123064638144,1.4267986401451316,0
123.19,2,2,7,0.43920667839256367,26.724936824090282,-1.2977431742708232,1
9.96,8,5,1,0.5601673030488505,32.102568353216476,0.10590200359429153,1
309.26,10,0,5,0.18124844759499326,15.664546279960355,0.28937093718408885,1
57.52,5,0,8,0.15689265920853745,46.95038519251078,-1.7596180680123945,0
45.67,14,5,8,0.03312434575155565,73.81416614997983,0.5464631589616951,0
98.43,20,5,10,0.8158188774421845,10.125907279008405,0.1504218277007321,0
8.96,10,5,6,0.9874097919489147,18.578245594450564,0.7777785080277821,0
12.19,0,0,7,0.639903562618819,44.861588478600986,1.379836889705922,0
33.22,2,2,10,0.7526594843669959,44.36366400437381,-1.5831312341482138,0
41.26,5,2,8,0.28866838579735266,53.07174425202287,-0.5957207054137722,0
8.67,21,6,6,0.2315162584914251,7.624378779890236,-0.05662233781900368,0
22.58,15,1,9,0.1382653719314212,11.855446659123025,-0.0008201721944028507,0
1.37,8,4,7,0.6469949692533123,19.942858747220427,-0.305835965791069,0
183.92,15,6,4,0.9045383798123118,62.59109063893278,-0.7904660078881844,0
83.96,14,3,10,0.7928413225440184,17.463498198532157,-0.379781088408675,0
9.56,3,4,2,0.3744186270192009,65.4168114427067,0.6665826871850813,0
18.39,0,1,8,0.6338975011604344,9.045123728727898,1.7547884416270803,0
27.79,8,3,2,0.9365645840767104,18.594391453761602,-1.5125598024586893,0
49.21,10,6,7,0.7203664372807567,7.1644080127334675,0.2459077893793606,0
38.64,17,3,2,0.8774384449212278,27.15121705127688,1.199373867543671,0
14.36,21,5,6,0.07341387410418487,43.59626968943893,0.20598788844216767,0
38.58,11,5,8,0.8866492317305888,63.70060962371906,-1.4733022040048913,1
2.89,8,2,7,0.13946270367988445,55.27396260104044,-1.7566635516773312,0
24.03,8,3,8,0.4150897564284366,73.92895242386714,1.1574462082098873,1
36.76,11,3,1,0.961573842497239,57.83976124138087,-1.4067465471374772,0
21.75,6,4,9,0.7304584147612321,10.706064277420218,-0.642427456034494,0
45.65,6,1,4,0.6222220040727217,73.35391266626914,-0.8399731369245571,0
47.15,19,1,5,0.7535796114175926,135.3794050030417,-0.9946630046467868,0
73.76,6,3,4,0.13362825686262936,6.1062760926775255,1.3343894622438606,0
37.01,18,2,9,0.973938855955181,14.617221031962117,1.0546546427518457,1
5.3,8,4,9,0.017552286119447036,42.845807913523714,0.13826568116953114,0
3.61,17,3,6,0.688710718617605,2.6621896693437392,-0.9651917265097101,0
284.47,11,3,4,0.37619904172141583,20.552424943512534,0.7925317781923501,0
178.06,3,1,6,0.132775973573675,37.340686819330664,-0.1620832683330588,0
9.33,16,6,8,0.04626724454407638,41.016681840612875,-0.31450274979971826,0
48.17,7,2,7,0.025429709688264968,33.23693142938208,1.3814551422161199,0
208.61,2,1,8,0.7155593328490899,59.5353841557711,1.033543948169993,1
77.81,23,5,2,0.8122163023391092,17.44552791153349,-0.7605205715786013,0
25.49,16,4,4,0.47536576979952316,109.65542047006396,0.40886138688792056,0
151.83,9,1,2,0.009461338619543236,58.26628613272398,-0.41211114533933857,1
53.07,20,1,4,0.0573721616940448,14.335468688336235,0.16681310111565703,0
26.9,22,1,5,0.7656490530341671,19.932420105305965,1.0056586830671699,0
133.58,18,0,1,0.8523822417743984,9.623312923229612,0.5807328579826896,0
17.22,6,4,6,0.7562827028489352,37.96062415106857,-1.2673671585987758,0
11.28,4,5,1,0.8864836416799871,5.719409582629602,-1.7664618408038004,0
53.48,2,4,2,0.9170194948196602,60.80189248203573,-0.7718765727409762,0
30.67,23,6,5,0.7077079726518629,80.06007816915348,-1.3241025005799187,0
76.92,12,0,3,0.0367539328036407,6.161671049366653,0.628282995137821,1
17.4,7,4,8,0.686960721046458,85.18059639632774,0.853926965090088,0
5.69,13,6,2,0.4520539668701462,44.210340005938434,0.43728323460576035,1
30.65,1,0,7,0.1694236795922388,31.6838630737753,0.01201838071293252,0
42.83,9,1,7,0.34903695030478465,14.459535251452877,1.2542025733021367,0
1.65,4,0,9,0.368727159106101,72.31884864908562,-1.1457316486806866,0
35.84,14,0,6,0.947894353847913,159.87809428190485,-2.070020312931026,0
29.79,5,5,9,0.9456805354141371,3.4169202264751775,-0.5221750548355387,0
42.42,11,5,5,0.627467047721351,0.6783140663391833,0.3929064096045901,0
80.51,19,5,3,0.1998904138136497,53.65295533385769,-0.9904246279057399,0
54.48,6,1,7,0.1462959189979307,23.09867733084208,0.5127444914557733,0
22.01,3,4,2,0.6630507723320835,18.599519724868486,0.1701532954521784,0
0.71,6,4,7,0.06112704853179207,37.24108290562798,-0.23455021604371387,0
6.83,0,1,6,0.28899827932611954,2.5198748855426913,0.9148599888170047,1
33.87,3,5,5,0.10154205355890633,48.58620843652618,0.3869873374161861,0
14.99,9,3,9,0.32719425334127683,26.95378677628601,1.922682167627248,0
13.11,22,6,3,0.08782232056773287,40.136669564854195,-0.6573008476922214,0
89.0,21,4,1,0.45140882023629625,9.9377753953123,-1.5086831802319867,0
29.47,22,4,10,0.6752301812459575,79.57663670546029,1.8325526107301728,0
20.45,23,3,2,0.32753610383806664,23.568982634397365,0.40540867488895704,0
25.97,18,2,10,0.7285106688438742,9.771643210174414,1.4926139124069406,1
4.12,8,0,10,0.6931243371874133,25.10745109447381,-2.6165034723060048,1
136.16,17,2,5,0.05974484369028099,40.342559377621654,1.45512066639362,0
3.88,16,1,9,0.6987668756753452,4.0665583143879545,1.5987167101053095,0
78.67,12,2,10,0.26174156894770806,42.24190786838602,-1.3793479147033987,0
88.94,16,5,10,0.5833673033966261,52.14478782946543,0.4012607578142821,0
45.78,1,6,4,0.5474765543212528,3.7689138795650337,-0.9817030809182582,0
172.86,8,6,5,0.8038630925618293,30.007466438397536,0.2072870788165629,0
1.83,13,5,1,0.3389857420975474,60.86811261857525,-0.17837763406826002,0
46.27,20,0,9,0.999720268275979,81.75652319751492,-0.6537886895990106,0
13.14,13,2,6,0.17505122606130452,30.917096128458827,-0.41737321351101253,1
10.74,23,6,3,0.38713858398699164,16.194549071398264,0.3742149373650218,0
30.46,15,3,6,0.4524197616465584,13.0539470030225,-0.011042570920103884,1
18.16,6,5,6,0.30008554115238895,50.09105445751197,-0.3603235681570659,0
8.09,1,2,7,0.587275083541344,6.673346615654001,-1.0224788262191096,0
68.44,18,2,7,0.4667247934849329,30.952151641538144,0.2598554751650113,1
32.1,10,3,3,0.46899705573394523,76.13719089410776,-0.3677324688601435,0
32.45,17,0,10,0.1503057825883567,106.38554712470545,-1.4020350393342045,0
22.46,18,5,10,0.14660773814374317,53.146945166438606,-1.788720305450934,0
24.55,7,1,8,0.49051967888602266,13.774882774481068,1.4724119944647733,0
33.55,6,4,10,0.02643146805273311,37.1865361283279,-1.6846206991874886,1
12.14,4,1,6,0.26247963743100977,17.7427121280911,-0.1803051227457368,0
2.32,22,2,10,0.22448502191015407,52.506330122508565,1.5676189245077516,0
20.95,2,5,1,0.0798507487764718,53.181942696798586,-0.5904709515170882,0
27.94,16,1,7,0.26371165253626727,66.5586168909449,0.09207597421280429,0
8.5,4,3,3,0.08948236695236611,54.02982636863352,-1.8046194865139535,0
131.51,6,6,3,0.6530934892898977,43.845972882300444,-0.8780249655867569,0
1.4,4,3,3,0.7843489932198864,78.86397659247083,1.2096441338355342,0
36.81,17,6,4,0.852992431051846,80.14699688773501,-1.0468509315857126,0
21.61,12,3,5,0.6340777186446807,64.78655414671567,-1.4314888261471337,0
33.86,21,5,1,0.6084924456236237,49.25930063593171,-0.4816244571589104,0
16.72,20,4,3,0.30823966949183657,13.26260797632581,2.184930944291439,0
27.86,9,5,5,0.4605900848273906,36.441178598970396,-0.7730956569883972,0
80.33,11,2,4,0.532239983632239,17.575648451593896,1.1981151193651673,0
131.21,21,0,10,0.6094972664404092,16.741074491798997,-1.2680426002765617,1
48.18,17,4,2,0.5962662234825171,45.24486977589437,-0.2447955170113455,0
19.08,17,4,1,0.4596871044333043,29.33866954662704,-0.08464749484543209,0
7.67,9,5,10,0.25716925242644906,13.566452678441212,-0.09972523987242062,1
15.94,3,5,9,0.8181006942563744,64.55275477080343,-2.1422354281787386,0
8.73,22,6,2,0.6141643892991592,35.4595752200799,-2.8536558624037704,0
30.59,10,6,8,0.25858431961963957,88.79337280054463,0.3558574430063183,0
26.96,1,0,6,0.4139159531308859,0.7297414342222908,0.20139760462710268,0
34.76,3,4,8,0.3910494451964629,11.851760862188236,0.01333675414584009,0
48.93,8,2,6,0.3785893546914547,35.050920243966694,1.22046590870517,0
36.75,23,3,7,0.5417740975069878,36.18916555130589,0.35012809137275214,0
28.57,12,1,2,0.06651839281929028,92.17674422420396,-0.9863238455857362,0
34.49,19,0,5,0.2804300056096972,54.61453612180857,-0.4163137416690852,0
36.05,2,6,1,0.8267233733545909,98.47048823583049,-0.5777333181910571,0
32.59,11,3,9,0.6402726533840376,34.96678961652013,0.44151595989979076,0
122.96,8,6,3,0.6597083036089432,34.7072991709187,1.2689050717196797,0
15.47,15,5,7,0.6276818466242932,146.34864432805767,1.779541755300045,1
64.22,9,4,3,0.25511663592027944,40.02168926617095,0.014617630325045467,0
36.82,5,6,9,0.16919603689776985,13.639521900381581,-0.021864828375670744,0
25.83,2,6,7,0.6053695889165049,50.927884453074654,1.235693902754181,0
88.59,11,0,4,0.7619058822279465,2.637887079642425,-1.4658927275744653,0
23.46,13,2,1,0.33561822165283817,48.66426981644787,1.4530142665134567,0
4.48,2,6,1,0.19040318062232464,99.56696177958828,-1.2495308341309022,0
75.34,16,2,10,0.030780794678328283,6.3468185860707464,0.28102475181706127,1
19.26,12,0,5,0.41684771764226214,74.14273969246358,-0.07463272307897607,0
31.74,13,6,8,0.2955113136930839,73.12770866665991,0.02946885708384935,0
